ID_CLIENTE;FANTASIA;CODTAB;ID_VENDEDOR;VENDEDOR;CIDADE;GRUPODESC
1127;MERCADAO BOM PRECO BA;26;42;SANDRO.BA/SE;REMANSO;
1128;FALCAO DISTRIBUIDORA;4;26;CLAUDIO.AL;Macei?;
1129;SUP. PREDILETO BA;26;42;SANDRO.BA/SE;REMANSO;
1130;BMB DISTRIBUIDORA E ATACAREJO;44;34;CLEIRTON.PI;Teresina;
1131;SUP. UNIPRECO-MATRIZ;26;42;SANDRO.BA/SE;JUAZEIRO;
1132;ACOUGUE SAO JOSE;1;64;CLAUDIO.RN;SAO JOSE CAMPESTRE;
1133;BOI GORDO;2;11;CHATEAU.RN;Joao Camara;
1135;TOP 10;2;11;CHATEAU.RN;Joao Camara;
1136;SUP. BOM PRECO-COMPRECLUBE;1;11;CHATEAU.RN;Pendências;COMPRECLUBE
1137;SUP. PAI & FILHO;1;64;CLAUDIO.RN;Monte Alegre;
1138;VINICIUS FUNCIONARIO;1;1;DIRETO.FABRICA;Macaiba;
1139;MERC. VIEIRA;26;42;SANDRO.BA/SE;JUAZEIRO;
1141;CESTAO DO POVO - BA;26;42;SANDRO.BA/SE;CASA NOVA;
1142;MERC. E VERDURAO BOM PRECO;26;42;SANDRO.BA/SE;CASA NOVA;
1143;PLASTIPEL EMBALAGENS E DESCARTAVEIS;4;26;CLAUDIO.AL;Macei?;
1145;PONTO X;1;21;EDIVALDO.RN;Natal;
1146;JOAO MARIA MOTORISTA-FUNCIONARIO;1;1;DIRETO.FABRICA;Macaiba;
1147;CHURRASCARIA VAI GORDO;1;14;GILSON.RN;PATU;
1149;KITANDA SAO FRANCISCO;2;11;CHATEAU.RN;TAIPU;
1150;EMPORIO BOA VISTA;1;14;GILSON.RN;Caico;
1151;SUPERMIX;26;42;SANDRO.BA/SE;Sobradinho;
1152;MERC. MANDACARU;26;42;SANDRO.BA/SE;JUAZEIRO;
1153;MERC. ECONOMIX;26;42;SANDRO.BA/SE;Sobradinho;
1154;COMERCIAL BRITO - BA;26;42;SANDRO.BA/SE;Sobradinho;
1155;MERC. PALOMA;26;42;SANDRO.BA/SE;JUAZEIRO;
1156;MERC. POPULAR;1;64;CLAUDIO.RN;Brejinho;
1157;MF DISTRIBUIDORA;26;42;SANDRO.BA/SE;SENHOR DO BONFIM;
1158;SUP. PAGUE MENOS;26;42;SANDRO.BA/SE;SENHOR DO BONFIM;
1159;MERC. PROFESSOR ALCIDES;26;42;SANDRO.BA/SE;REMANSO;
1160;J M DISTRIBUIDORA SJM;1;64;CLAUDIO.RN;Sao Jose de Mipibu;
1162;SUP. SUPER BARATO;8;59;JUVENCINA.AM;Manaus;
1163;G L TABACARIA;8;59;JUVENCINA.AM;Manaus;
1164;TABACARIA E BOMBONIERE PASSOS;8;59;JUVENCINA.AM;Manaus;
1165;GABRIEL COSTA;1;1;DIRETO.FABRICA;Macaiba;
1167;MERC. SOARES;1;21;EDIVALDO.RN;Ceara-Mirim;
1168;DISTRIBUIDORA TAUAN RR;9;61;KENNEDY.RR;BOA VISTA;
1169;CASA DOS FRIOS;9;61;KENNEDY.RR;BOA VISTA;
1170;ATACADO DE FRIOS E CARNES LJ 05 - G.C-ASA;1;11;CHATEAU.RN;Natal;GRUPO C-ASA
1175;MERC. DO DEDA;2;36;KELVIN.RN;Natal;
1176;JOAO MARIA DA PIMENTA;1;1;DIRETO.FABRICA;Macaiba;
1180;MERC. QUEIROZ;2;64;CLAUDIO.RN;S?o Tom?;
1181;COMSERV PI;44;28;GEOVAM.PI;Teresina;
1182;DOCE VAREJO;4;26;CLAUDIO.AL;Macei?;
1183;QUALLITY ALIMENTOS;1;36;KELVIN.RN;CASTRO ALVES;
1185;MENOR PRECO REAL;1;1;DIRETO.FABRICA;BUIQUE;
1186;M.STORE;2;36;KELVIN.RN;Nisia Floresta;
1191;BAR U1000D TIAO;2;36;KELVIN.RN;Natal;
1192;ZUMBI PIZZARIA;2;36;KELVIN.RN;Natal;
1193;MERC. SOMAR BA;26;42;SANDRO.BA/SE;JUAZEIRO;
1194;MERC. SAO VICENTE;26;42;SANDRO.BA/SE;Sobradinho;
1195;SUP. UNIPRECO-FILIAL BA;26;42;SANDRO.BA/SE;JUAZEIRO;
1196;BJ COMERCIO;1;2;MIGUEL.PB;Joao Pessoa;
1197;MERC. ECONOMIZE;2;36;KELVIN.RN;Canguaretama;
1198;REALEZA;2;36;KELVIN.RN;VILA FLOR;
1199;COMERCIAL PAGUEMENOS;2;36;KELVIN.RN;VILA FLOR;
1204;COMERCIAL IRMAOS OLIVEIRA;1;36;KELVIN.RN;Natal;
1205;SUP. SACOLA CHEIA;26;42;SANDRO.BA/SE;JUAZEIRO;
1206;EMBALAGENS & CIA;26;42;SANDRO.BA/SE;SENHOR DO BONFIM;
1209;KITANDA DEUS E FIEL;2;36;KELVIN.RN;VILA FLOR;
1210;TROPICAL DISTRIBUIDORA;1;2;MIGUEL.PB;Cabedelo;
1211;FRIO BOM - MA;44;27;GEORGE.MA;Sao Luis;
1212;DEPOSITO CUTRIM;44;27;GEORGE.MA;Sao Luis;
1213;MERC. DO PONTAL;2;36;KELVIN.RN;Canguaretama;
1214;ESPETINHO DO ANGELO;1;14;GILSON.RN;Caico;
1216;SUPER NOVO CENTRO NOVA FLORESTA - PONTES E SOARES;1;15;FERNANDO.PB;NOVA FLORESTA;G.PTES E SOARES
1217;ESTER DA S. VIEIRA-O BARATEIRO;9;59;JUVENCINA.AM;Manaus;
1218;NOVO TEMPO BURITIS LJ 06 - RR;10;61;KENNEDY.RR;BOA VISTA;
1219;MAGESTAR DESCARTAVEIS CENTRO MA;44;27;GEORGE.MA;BACABAL;
1224;COMERCIAL CANTURIL;26;42;SANDRO.BA/SE;Sobradinho;
1225;SUP. PAGUE MENOS;26;42;SANDRO.BA/SE;CURACA;
1226;SUP. MINHA JOIA;26;42;SANDRO.BA/SE;REMANSO;
1227;SUP. OLIVEIRA-COMPRECLUBE;2;64;CLAUDIO.RN;Bom Jesus;COMPRECLUBE
1228;DISTRIB. DE BEBIDAS CASA DO GAS;2;64;CLAUDIO.RN;CAMPO REDONDO;
1229;MERC. DO NETO LJ 22 - R. NOSSA GENTE;2;64;CLAUDIO.RN;CAMPO REDONDO;NOSSA GENTE
1231;FRANCIS AUDICONTA;1;1;DIRETO.FABRICA;Natal;
1234;COMERCIAL SO VITORIA;2;36;KELVIN.RN;Canguaretama;
1235;MERCADINHO CANAA;2;36;KELVIN.RN;Canguaretama;
1243;ATACAREJO BOMPRECO FILIAL;1;11;CHATEAU.RN;Extremoz;
1245;PADARIA & MERCADINHO 2 IRMAOS;2;11;CHATEAU.RN;Natal;
1248;SUPER MAIS ATACAREJO;2;0;<SEM VENDEDOR>;Macaiba;
1250;BOMFRIGO CARNES/NOVA PARNAMIRIM;2;36;KELVIN.RN;Parnamirim;
1251;PADARIA ROSA DE SAROM;2;36;KELVIN.RN;Canguaretama;
1252;LINS DISTRIBUIDORA DE FRIOS;1;63;TALITA.RN;Mossoro;
1254;STOCK DO CHEF ATACADO;1;63;TALITA.RN;Acu;
1256;T P COMERCIAL PAULINO;1;36;KELVIN.RN;Macaiba;
1257;BOMFRIGO CARNES/ALECRIM;2;36;KELVIN.RN;Natal;
1259;COMERCIAL NOVA AMERICA;44;28;GEOVAM.PI;Teresina;
1260;SERTANEJO ATACAREJO;1;14;GILSON.RN;APODI;
1261;MIX SAO LUIS;44;4;CLAUDIO.MA;SAO DOMINGOS DO MARANHAO;
1263;MERC. BOM JESUS;1;21;EDIVALDO.RN;Natal;
1266;MERC. MENOR PRECO I;1;21;EDIVALDO.RN;Natal;
1267;SIRVA-SE SUPERMERCADO;1;64;CLAUDIO.RN;SAO JOSE CAMPESTRE;
1269;ATACADAO SAO JOAO-IMPERATRIZ MA;44;29;SAMUEL.MA;IMPERATRIZ;
1270;S TAVARES DA SILVA-PB;1;15;FERNANDO.PB;Campina Grande;
1271;RUTHES DISTRIBUIDORA;9;61;KENNEDY.RR;BOA VISTA;
1272;RP FRANCA DISTRIBUIDORA;1;2;MIGUEL.PB;Cabedelo;
1273;CARVALHO SUPER CD-GRUPO VANGUARDA;44;34;CLEIRTON.PI;Teresina;
1274;CD ARCO MIX FIL 987;1;56;SEVERIANO.PB;JABOATAO GUARARAPES;
1275;ANCORA REFEICOES - PJ REFEICOES;1;36;KELVIN.RN;Natal;
1276;DISTRIBUIDORA PIARARA AM - MESTRE CUCA;16;59;JUVENCINA.AM;Manaus;
1278;DISTRIBUIDORA PARAHYBA;1;2;MIGUEL.PB;Bayeux;
1279;DISTRIBUIDORA ORIGEM - AP;5;5;MARCELO.PA;MACAPA;
1280;O ATACADINHO MCA - PB;1;2;MIGUEL.PB;Joao Pessoa;
1281;SUPERMERCADO N 01;2;36;KELVIN.RN;Macaiba;
1283;SUPER NOVA CIDADE DISTRIBUIDORA AM;8;59;JUVENCINA.AM;Manaus;
1284;N O R D E C E - PB;1;2;MIGUEL.PB;Bayeux;
1285;DISTRIBUIDORA MODELO PI;44;28;GEOVAM.PI;Teresina;
1286;MIRAGEM ATACAREJO-COMPRECLUBE;1;14;GILSON.RN;Umarizal;COMPRECLUBE
1287;MEGA MAIS ATACAREJO;1;11;CHATEAU.RN;ALTO DO RODRIGUES;
1289;MAXXI CD MURIBECA PE LJ 7235;29;56;SEVERIANO.PB;JABOATAO GUARARAPES;
1292;SUP. MANAIRA;1;2;MIGUEL.PB;Joao Pessoa;
1293;MAIS DESCARTAVEIS;1;2;MIGUEL.PB;CONDE;
1295;SUPERMERCADO LITORAL PB;2;2;MIGUEL.PB;Cabedelo;
1296;LIGA DISTRIBUIDORA;44;4;CLAUDIO.MA;Sao Luis;
1297;SUP. LATORRE;2;2;MIGUEL.PB;Joao Pessoa;
1298;KI ATACADAO PESQUEIRA - COMPRAKI PE;1;15;FERNANDO.PB;Pesqueira;REDE COMPRAKI
1299;J V CUNHA C. NOVOS;1;14;GILSON.RN;Currais Novos;
1300;SUP. GUEDES;2;15;FERNANDO.PB;PATOS;
1301;GROTA ESTIVAS;1;15;FERNANDO.PB;Campina Grande;
1302;G.N.C COML.DE ALIMENTOS;1;57;PAULINO.RN;Parnamirim;
1303;FRINEX;12;12;JOCINILDO.PB;SERRA TALHADA;
1304;FORMOSA CD;4;5;MARCELO.PA;Belem;
1305;CD FERREIRA - PI;44;34;CLEIRTON.PI;Teresina;
1307;DU BOM AM;15;59;JUVENCINA.AM;Manaus;
1308;DISTRIB. DIA DIA AL;4;26;CLAUDIO.AL;Macei?;
1309;DATERRA-PB;37;2;MIGUEL.PB;SANTA RITA;
1310;TAPAJOS DISTRIBUICAO;5;5;MARCELO.PA;MARABA;
1311;COMERCIAL SOUSA PI;44;28;GEOVAM.PI;Teresina;
1312;SUP. ARAUJO - MA;44;4;CLAUDIO.MA;Sao Luis;
1313;COMERCIAL AVELINO;1;11;CHATEAU.RN;Natal;
1314;CEREALISTA MADALENA-PB;1;15;FERNANDO.PB;Campina Grande;
1315;CENTER FRIOS ATACAREJO;2;0;<SEM VENDEDOR>;Macaiba;
1316;CDS ATACADISTA PB;1;2;MIGUEL.PB;Joao Pessoa;
1317;CB COMERCIAL;8;59;JUVENCINA.AM;Manaus;
1318;CARREFOUR CD MURIBECA - PE;49;56;SEVERIANO.PB;JABOATAO GUARARAPES;CARREFOUR
1319;SUP. CAJAZEIRAS PB;2;15;FERNANDO.PB;Cajazeiras;
1320;BONANZA CARUARU CD PE;1;15;FERNANDO.PB;CARUARU;
1323;ATACAREJO BOMPRECO;1;11;CHATEAU.RN;Extremoz;
1324;BOM DIA ATACADO;1;46;LIDIANE.RN;Natal;BOM DIA AT
1325;DOCES BOA VISTA CAICO;1;14;GILSON.RN;Caico;
1328;DISTRIB. BARATAO DA CARNE LTDA;17;59;JUVENCINA.AM;Manaus;
1329;ATUAL SUPERMERCADO-COMPRECLUBE;1;64;CLAUDIO.RN;SANTA MARIA;COMPRECLUBE
1330;ATACAMIX;1;2;MIGUEL.PB;SAPE;
1331;ATACADAO VICUNHA;1;14;GILSON.RN;Currais Novos;
1332;SUP. ALVES;1;15;FERNANDO.PB;Cajazeiras;
1333;ALEX SUPERMERCADO SP POTENGI-COMPRECLUBE;1;64;CLAUDIO.RN;S?o Paulo do Potengi;COMPRECLUBE
1334;4M DISTRIBUIDORA - PA;4;5;MARCELO.PA;Belem;
1341;JANSSEN MOTOS - MACAIBA;1;1;DIRETO.FABRICA;Macaiba;
1383;AUDICONTA CONTABILIDADE;1;1;DIRETO.FABRICA;Natal;
1503;PRIMICIAS DO BRASIL MACAIBA;1;1;DIRETO.FABRICA;Macaiba;
1591;CENTER MASSAS MACAIBA;1;1;DIRETO.FABRICA;Macaiba;
1615;NATAL CIMENTOS LTDA;2;1;DIRETO.FABRICA;Macaiba;
1617;O BARATAO DAS EMBALAGENS EMAUS;1;57;PAULINO.RN;Parnamirim;BARATAO EMBALAG
1650;JAILMA MONTENEGRO - NUTRICIONISTA;1;1;DIRETO.FABRICA;Sao Goncalo do Amarante;
1657;DELICIA DA FRUTA;2;36;KELVIN.RN;Macaiba;
1738;ENGBLOCOS INDUSTRIA E COMERCIO;2;36;KELVIN.RN;Macaiba;
1748;NRD ATACADO E DISTRIBUICAO LTDA;1;36;KELVIN.RN;Macaiba;
1749;WS ASSESSORIA E CONSULTORIA;1;1;DIRETO.FABRICA;Parnamirim;
1787;ERIVAN FUNCIONARIO;1;1;DIRETO.FABRICA;Macaiba;
1796;ATACADAO PETROLINA FIL. 244;13;7;SANDRO;PETROLINA;ATACADAO PE
1842;BREJEIRA DIST. DE ALIMENTOS;1;11;CHATEAU.RN;Santa Cruz;
1881;UZE EXPRESSO LOG - BA;19;1;DIRETO.FABRICA;SALVADOR;
1892;GUSTAVO THORPE - VENDEDOR;1;1;DIRETO.FABRICA;Mossoro;
1914;ASSAI CD CAUCAIA CD II LJ 912;21;33;CLOVIS.CE;CAUCAIA;ASSAI CE
1915;NOVO MIX ATACADO CAMACARI BA;26;42;SANDRO.BA/SE;CAMACARI;
1916;EXPORFRIOS PENA DISTRIBUIDORA-AL;29;26;CLAUDIO.AL;RIO LARGO;
1917;SUPERATACADO NOVA ERA;10;61;KENNEDY.RR;BOA VISTA;NOVA ERA
1945;JAIR DA SILVA MEDEIROS;1;1;DIRETO.FABRICA;Macaiba;
1950;LEONARDO ALVES SILVA CARDOSO - MOTORISTA;1;1;DIRETO.FABRICA;Natal;
1954;RAIMUNDO NONATO TAVAREZ DE SALES;1;1;DIRETO.FABRICA;Macaiba;
1981;LEITE CLAN - QUINTAS;1;36;KELVIN.RN;Natal;
1983;ATACADAO PICOS FIL. 253;22;1;DIRETO.FABRICA;Picos;ATACADAO CE
1984;MERCADINHO BOM PRECO;26;42;SANDRO.BA/SE;CURACA;
1985;LUCIA MARIA DA S XAVIER COMERCIO VAREJISTA;1;36;KELVIN.RN;Natal;
1986;REAL SUPERMERCADO-REDE OESTE;42;14;GILSON.RN;ALEXANDRIA;REDE OESTE ATC
1988;SUP. GOMES CIDADE DAS ROSAS - R.SUPER SHOW;2;18;ANDRE.RN;Sao Goncalo do Amarante;SUPER SHOW
1989;SUPERMERCADO JB - BA;26;42;SANDRO.BA/SE;CAMPO ALEGRE LOURDES;
1990;CASTRO SUPERMERCADO BA;26;42;SANDRO.BA/SE;CAMPO ALEGRE LOURDES;
1991;PESCADOS FISH;1;36;KELVIN.RN;Natal;
1992;BOMBONIERE DOCE MEL & CONVENIENCIA;1;11;CHATEAU.RN;TOUROS;
1994;SUP. KIPRECO GRAMAME-REDE KI PRECO;2;2;MIGUEL.PB;Joao Pessoa;KI-PRECO
1995;MERCADINHO CANTURIL;26;42;SANDRO.BA/SE;Sobradinho;
1996;MERCADINHO MARTINS (DITO MARTINS);1;63;TALITA.RN;Mossoro;
1998;SERTAO JUCURUTU;1;14;GILSON.RN;Jucurutu;
1999;SUP. SAO LUIZ - REDE 10;1;63;TALITA.RN;Mossoro;
2000;SUPERQUE ICO CE - REDE SUPER Q;42;33;CLOVIS.CE;ICO;SUPER Q
2001;SUPERQUE JAGUARIBE - REDE SUPER Q;42;33;CLOVIS.CE;JAGUARIBE;SUPER Q
2002;SUPERQUE ACOPIARA - REDE SUPER Q;42;33;CLOVIS.CE;ACOPIARA;SUPER Q
2003;SUPERQUE VARZEA ALEGRE CE - REDE SUPER Q;42;33;CLOVIS.CE;VARZEA ALEGRE;SUPER Q
2004;SUPERQUE CEDRO CE - REDE SUPER Q;42;33;CLOVIS.CE;CEDRO;SUPER Q
2005;SUPERQUE JAGUARIBE 2 - REDE SUPER Q;42;33;CLOVIS.CE;JAGUARIBE;SUPER Q
2006;KITANDA SAO FRANCISCO;2;11;CHATEAU.RN;TAIPU;
2007;W X DESCARTAVEIS PI;44;28;GEOVAM.PI;Teresina;
2008;ATUAL SUPERMERCADO-COMPRECLUBE;1;64;CLAUDIO.RN;IELMO MARINHO;COMPRECLUBE
2009;ATACADO VITAL;1;11;CHATEAU.RN;SAO MIGUEL GOSTOSO;
2010;MERC. SAO PAULO;2;36;KELVIN.RN;Natal;
2011;PRONTO DISTRIBUIDORA;1;14;GILSON.RN;MARTINS;
2013;SALINAS ATACAREJO LJ 19 - R. NOSSA GENTE;2;64;CLAUDIO.RN;Goianinha;NOSSA GENTE
2016;PAULINHO FUNCIONARIO;1;1;DIRETO.FABRICA;Macaiba;
2017;ANTONIA ELIGNA;1;1;DIRETO.FABRICA;Macaiba;
2019;COEMA CD-MANAUS;8;59;JUVENCINA.AM;Manaus;
2020;SOUZA SUPERMERCADO;1;15;FERNANDO.PB;MATUREIA;
2021;MERC. BOM PRECO - CURRAIS NOVOS;2;14;GILSON.RN;Currais Novos;
2022;NEVOARN;1;36;KELVIN.RN;Monte Alegre;
2024;DLV DISTRIBUIDORA-MA;44;4;CLAUDIO.MA;Sao Jose de Ribamar;
2025;BOKUS MACAIBA;1;1;DIRETO.FABRICA;Macaiba;
2026;SUP. RODRIGUES-BA;26;42;SANDRO.BA/SE;REMANSO;
2027;SUP. PEG E PAG;26;42;SANDRO.BA/SE;Sobradinho;
2028;SUP. SOUZA-REDE SUPER LEGAL;2;2;MIGUEL.PB;Joao Pessoa;SUPER LEGAL
2030;COM. ALTOS DE GOIANINHA - REDE RN;2;64;CLAUDIO.RN;Goianinha;REDE RN
2032;SUP. SERIDO - REDE SERIDO;2;14;GILSON.RN;Currais Novos;SERIDO
2034;COMERCIAL SAO MIGUEL;1;11;CHATEAU.RN;Macau;
2035;DESTAK EMBALAGENS NUTRI PRIME.;26;42;SANDRO.BA/SE;JUAZEIRO;
2036;JF ORG LOG TRANSPORTE DE CARGA;8;59;JUVENCINA.AM;Manaus;
2041;TEIXEIRA ATACAREJO-COMPRECLUBE;1;14;GILSON.RN;PATU;COMPRECLUBE
2042;SUP. SERIDO - REDE SERIDO;2;14;GILSON.RN;Currais Novos;SERIDO
2043;MERC. SAO JOSE;2;36;KELVIN.RN;Natal;
2044;RURAL CENTER;1;64;CLAUDIO.RN;Canguaretama;
2045;MERCADINHO MESSIAS;2;14;GILSON.RN;PORTALEGRE;
2046;AL DISTRIBUICAO MA;44;28;GEOVAM.PI;TIMON;
2047;FAZENDA TAPUIO-TAIPU;1;11;CHATEAU.RN;TAIPU;
2048;MAR VERMELHO CANDELARIA-LJ 05;1;46;LIDIANE.RN;Natal;MAR VERMELHO
2049;COMERCIAL JB LEAL PI;44;28;GEOVAM.PI;INHUMA;
2050;SUP. MONTEIRO ARARUNA - REDE COMPREMAIS;2;64;CLAUDIO.RN;ARARUNA;REDE COMPREMAIS
2051;MERC. NOVA ALIANCA;2;11;CHATEAU.RN;Parazinho;
2052;BOM PRECO ATACAREJO;1;11;CHATEAU.RN;Parazinho;
2053;MERC. BOM PRECO-GUAMARE;2;11;CHATEAU.RN;GUAMARE;
2054;ARMAZEM ROBERTO;26;42;SANDRO.BA/SE;REMANSO;
2055;COMERCIAL SAO FRANCISCO BA;26;42;SANDRO.BA/SE;SENTO SE;
2056;SUP. SAO LUCAS-JARDIM LOLA;2;20;ELIZABETE.RN;Sao Goncalo do Amarante;
2057;NONATO ATACAREJO GROSSOS;42;63;TALITA.RN;GROSSOS;NONATO ATACAREJ
2058;NONATO ATACAREJO TIBAU;42;63;TALITA.RN;TIBAU;NONATO ATACAREJ
2061;ATACADAO IMPERATRIZ FIL. CD 127;22;1;DIRETO.FABRICA;IMPERATRIZ;ATACADAO CE
2062;MELLISSA PEIXOTO;1;1;DIRETO.FABRICA;Parnamirim;
2080;ATACADO REDE RN;1;0;<SEM VENDEDOR>;Natal;
2119;CARREFOUR CANDELARIA NATAL - RN;49;1;DIRETO.FABRICA;Natal;CARREFOUR
2133;UNIDAS;0;159;GESTOR DE FROTA;Joao Pessoa;
2145;CANINDE FUNCIONARIO;1;1;DIRETO.FABRICA;Macaiba;
2151;ANDERSON ANDRADE - ENTREGADOR;1;1;DIRETO.FABRICA;Macaiba;
2153;ATACADAO RECIFE IPUTINGA FIL. 47;13;7;SANDRO;Recife;ATACADAO PE
2154;MERC. DO EDNARDO;2;14;GILSON.RN;SAO RAFAEL;
2155;COMERCIAL DIA A DIA;8;59;JUVENCINA.AM;Manaus;
2163;EDRIANA BASILIO FUNCIONARIA;1;1;DIRETO.FABRICA;Macaiba;
2169;COMERCIAL CAPITAL;44;4;CLAUDIO.MA;S?o Jo?o dos Patos;
2176;MERCADINHO TRINDADE;26;42;SANDRO.BA/SE;JUAZEIRO;
2177;ATACADAO OLINDA FIL. 50;13;7;SANDRO;OLINDA;ATACADAO PE
2179;ATACADAO CARUARU FIL. 56;13;7;SANDRO;CARUARU;ATACADAO PE
2180;ATACADAO JABOATAO GUARARAPES FIL. 55;13;7;SANDRO;JABOATAO GUARARAPES;ATACADAO PE
2181;ATACADAO MACEIO FIL. 98;4;7;SANDRO;Macei?;
2182;MERCANTIL BON TEMPO;26;42;SANDRO.BA/SE;JUAZEIRO;
2183;ATACADAO ARAPIRACA MACEIO FIL. 148;4;7;SANDRO;ARAPIRACA;
2184;ATACADAO CAMARAGIBE FIL. 152;13;7;SANDRO;CAMARAGIBE;ATACADAO PE
2185;ATACADAO IGARASSU FIL. 150;13;7;SANDRO;IGARASSU;ATACADAO PE
2186;ATACADAO JACARECICA FIL. 217;4;7;SANDRO;Macei?;
2187;ATACADAO BOA VIAGEM PE FIL. 228;13;7;SANDRO;Recife;ATACADAO PE
2188;ATACADAO SERRA TALHADA FIL. 240;13;7;SANDRO;SERRA TALHADA;ATACADAO PE
2189;ATACADAO CARUARU POLO PE  FIL. 243;13;7;SANDRO;CARUARU;ATACADAO PE
2190;MERC. J EDILSON- REDE IDEAL;43;14;GILSON.RN;ANGICOS;REDE IDEAL
2191;ATACADAO PAULISTA FIL. 264;13;7;SANDRO;PAULISTA;ATACADAO PE
2192;ATACADAO RECIFE AREIAS FIL. 293;13;7;SANDRO;Recife;ATACADAO PE
2193;ATACADAO GARANHUNS FIL. 280;13;7;SANDRO;GARANHUNS;ATACADAO PE
2194;ATACADAO PETROPOLIS FIL. 273;13;7;SANDRO;Macei?;ATACADAO PE
2195;ATACADAO JABOATAO FIL. 312;13;7;SANDRO;JABOATAO GUARARAPES;ATACADAO PE
2196;ATACADAO PALMARES FIL. 323;13;7;SANDRO;PALMARES;ATACADAO PE
2197;ATACADAO BELO JARDIM FIL. 328;13;7;SANDRO;BELO JARDIM;ATACADAO PE
2198;ATACADAO STA CRUZ CAPIBARIBE LJ 316;13;7;SANDRO;STA CRUZ CAPIBARIBE;ATACADAO PE
2200;ATACADAO SAO LOURENO DA MATA FIL 356;13;7;SANDRO;SAO LOURENCO DA MATA;ATACADAO PE
2201;ATACADAO VITORIA DE SANTO ANTAO FIL.357;13;7;SANDRO;VITORIA SANTO ANTAO;ATACADAO PE
2203;SR. WILSON AUDICONTA;1;1;DIRETO.FABRICA;Natal;
2204;A E DE MENDONCA JUNIOR;1;63;TALITA.RN;Mossoro;
2216;MERCANTIL DINIZ-REDE IDEAL;1;63;TALITA.RN;Mossoro;
2220;CLAUDIO ABDOLHAY - FUNCIONARIO;1;1;DIRETO.FABRICA;Parnamirim;
2221;SUPERCOP O SACOLAO - REDE SUPERCOP;2;46;LIDIANE.RN;Parnamirim;SUPERCOP
2225;ARMARINHO E PAPELARIA CRIARTE;2;36;KELVIN.RN;Macaiba;
2226;MERCADINHO SARAIVA;26;42;SANDRO.BA/SE;JUAZEIRO;
2227;MERCADINHO UNIPRECO;26;42;SANDRO.BA/SE;JUAZEIRO;
2237;DISBASTOS COMERCIO & SERVICOS CE;7;35;VENDMIX.CE;SAO BENEDITO;
2238;SUP. MAIS BARATO-MA;44;27;GEORGE.MA;Sao Luis;
2240;CLEBER TORRES GALINDO;1;1;DIRETO.FABRICA;Parnamirim;
2241;SUP. OPCAO-REDE PARAIBA;1;2;MIGUEL.PB;SANTA RITA;REDE PARAIBA
2242;MERC. E PANIF. BOM JESUS-REDE PARAIBA;1;2;MIGUEL.PB;Bayeux;REDE PARAIBA
2243;SUP. BEZERRA-REDE PARAIBA;1;15;FERNANDO.PB;Tacima;REDE PARAIBA
2244;DUPERMERCADO TEM MAIS MAMAGUAPE-REDE PARAIBA;1;2;MIGUEL.PB;Mamanguape;REDE PARAIBA
2245;SUP. TEM MAIS CAPIM-REDE PARAIBA;1;2;MIGUEL.PB;CAPIM;REDE PARAIBA
2246;SUP. BOM MARCHE-REDE PARAIBA;1;2;MIGUEL.PB;MARI;REDE PARAIBA
2247;MERC. REAL CABEDELO-REDE PARAIBA;1;2;MIGUEL.PB;Cabedelo;REDE PARAIBA
2248;SUP. REAL GUARABIRA 01-REDE PARAIBA;1;15;FERNANDO.PB;Guarabira;REDE PARAIBA
2249;SUP. REAL GUARABIRA 02-REDE PARAIBA;1;15;FERNANDO.PB;Guarabira;REDE PARAIBA
2250;SUP. SANTO ANDRE-REDE PARAIBA;1;2;MIGUEL.PB;Joao Pessoa;REDE PARAIBA
2251;SUP. VIDA NOVA 1 - REDE PARAIBA;1;15;FERNANDO.PB;Bel?m;REDE PARAIBA
2252;SUP. VIDA NOVA 2-REDE PARAIBA;1;15;FERNANDO.PB;Bel?m;REDE PARAIBA
2253;SUP. GOLADO - REDE PARAIBA;1;15;FERNANDO.PB;PIRPIRITUBA;REDE PARAIBA
2254;SUP. REI DA ECONOMIA-REDE PARAIBA;1;15;FERNANDO.PB;Sol?nea;REDE PARAIBA
2255;SUP. REI DA ECONOMIA-REDE PARAIBA;1;15;FERNANDO.PB;BANANEIRAS;REDE PARAIBA
2256;SUP. REI DA ECONOMIA 3 - REDE PARAIBA;1;15;FERNANDO.PB;Sol?nea;REDE PARAIBA
2257;SUP. SANTA MARIA-REDE PARAIBA;1;64;CLAUDIO.RN;MATARACA;REDE PARAIBA
2258;SUP. GOMES PB - REDE PARAIBA;1;15;FERNANDO.PB;CACIMBA DE DENTRO;REDE PARAIBA
2259;SUPER PRECOBOM - PONTES E SOARES;1;15;FERNANDO.PB;CUITE;G.PTES E SOARES
2260;SUP. NOSSA TERRA - REDE PARAIBA;1;15;FERNANDO.PB;Pil?es;REDE PARAIBA
2262;SUP. TAVARES-REDE PARAIBA;1;2;MIGUEL.PB;ITAPOROROCA;REDE PARAIBA
2263;SUP. MENDONCA-REDE PARAIBA;1;15;FERNANDO.PB;ARARA;REDE PARAIBA
2264;SUP. MULTIBOM-REDE PARAIBA;1;2;MIGUEL.PB;Ing?;REDE PARAIBA
2265;ATACADO TRIUNFO -REDE PARAIBA;1;15;FERNANDO.PB;Alagoa Grande;REDE PARAIBA
2266;SUP. TRIUNFO -REDE PARAIBA;1;15;FERNANDO.PB;Alagoa Grande;REDE PARAIBA
